Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,District
475,CA-2014-144666,11-09-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,92.52,New York
476,CA-2014-144666,11-09-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819,62.65,Phoenix
477,CA-2014-144666,11-09-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528,94.85,New York
478,CA-2016-103891,07-12-2016,7/19/2016,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182,76.608,San Francisco
479,CA-2016-152632,10/27/2016,11-02-2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296,40.2,San Francisco
480,CA-2016-100790,6/26/2016,07-02-2016,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615,14.7,San Francisco
481,CA-2016-100790,6/26/2016,07-02-2016,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,704.25,San Francisco
482,CA-2014-134677,10-06-2014,10-10-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089,9.09,Los Angeles
483,CA-2014-127691,7/22/2014,7/27/2014,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0,1.6688,5.96,Dallas
484,CA-2014-127691,7/22/2014,7/27/2014,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,159.98,Dallas
485,CA-2017-140963,06-10-2017,6/13/2017,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,29.6,Dallas
486,CA-2017-140963,06-10-2017,6/13/2017,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,437.04025,New York
487,CA-2017-140963,06-10-2017,6/13/2017,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,223.968,New York
488,CA-2014-154627,10/29/2014,10/31/2014,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994,2188.7616,New York
489,CA-2014-133753,06-09-2014,6/13/2014,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994,6.3936,Columbus
490,CA-2014-133753,06-09-2014,6/13/2014,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,51.1872,New York
491,CA-2014-133753,06-09-2014,6/13/2014,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,56.2944,New York
492,CA-2014-113362,9/14/2014,9/19/2014,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983,449.15,New York
493,CA-2014-113362,9/14/2014,9/19/2014,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0,5.0922,11.07,Seattle
494,CA-2016-169166,05-09-2016,5/14/2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572,93.98,San Francisco
495,US-2016-120929,3/18/2016,3/21/2016,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,113.9292,San Francisco
496,CA-2015-134782,12/27/2015,12/31/2015,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558,105.42,San Francisco
497,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,95.6928,San Francisco
498,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432,255.76,San Francisco
499,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,193.2544,San Francisco
500,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869,69.3,New York
501,US-2016-105578,5/30/2016,06-04-2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,6.786,New York
502,US-2016-105578,5/30/2016,06-04-2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,4.4856,New York
503,US-2016-105578,5/30/2016,06-04-2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,641.2544,New York
504,US-2016-105578,5/30/2016,06-04-2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008,0.7128,New York
505,US-2016-105578,5/30/2016,06-04-2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871,26.2336,Houston
506,CA-2017-134978,11-12-2017,11/15/2017,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,5.373,12.736,Houston
507,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0,0.7398,2.74,Houston
508,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0,2.1684,8.34,New York
509,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685,46.74,New York
510,CA-2015-145352,3/16/2015,3/22/2015,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0,3177.475,6354.95,Houston
511,CA-2017-135307,11/26/2017,11/27/2017,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0,40.416,126.3,Houston
512,CA-2017-135307,11/26/2017,11/27/2017,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0,12.1728,38.04,Houston
513,CA-2016-106341,10/20/2016,10/23/2016,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152,5.7216,Seattle
514,CA-2017-163405,12/21/2017,12/25/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0,1.7901,6.63,Seattle
515,CA-2017-163405,12/21/2017,12/25/2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,5.88,2,0,1.7052,5.88,Seattle
516,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0,1379.977,2999.95,Seattle
517,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,51.45,Seattle
518,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0,5.382,11.96,San Francisco
519,CA-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,West,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301,1126.02,San Francisco
520,CA-2015-157812,3/22/2015,3/26/2015,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,5.2877,14.7136,San Francisco
521,CA-2015-157812,3/22/2015,3/26/2015,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136,103.6544,Los Angeles
522,CA-2015-157812,3/22/2015,3/26/2015,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168,2.8224,New York
523,CA-2017-145142,1/23/2017,1/25/2017,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,Central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,0,21.098,210.98,New York
524,US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,44.1408,Phoenix
525,US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0,27.1666,66.26,Phoenix
526,CA-2015-158792,12/26/2015,01-02-2016,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22.2,5,0,10.434,22.2,New York
527,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747,547.1616,Houston
528,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408,36.5568,Houston
529,US-2015-138303,09-03-2015,09-07-2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,29.0688,Houston
530,US-2015-138303,09-03-2015,09-07-2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058,532.9984,Houston
531,US-2015-138303,09-03-2015,09-07-2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692,42.0096,Houston
532,CA-2015-102848,11-07-2015,11-09-2015,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,152.576,Houston
533,US-2017-129441,09-07-2017,09-11-2017,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0,2.397,47.94,Houston
534,CA-2016-168753,5/29/2016,06-01-2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.386,979.95,New York
535,CA-2016-168753,5/29/2016,06-01-2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0,11.375,22.75,New York
536,CA-2016-126613,07-10-2016,7/16/2016,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,13.4144,New York
537,US-2017-122637,09-03-2017,09-08-2017,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,8.5232,Dallas
538,CA-2015-147851,12-03-2015,12-08-2015,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36,8.6016,Dallas
539,CA-2015-134894,12-07-2015,12-11-2015,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938,152.94,Houston
540,CA-2015-134894,12-07-2015,12-11-2015,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0,70.98,283.92,Houston
541,CA-2014-140795,02-01-2014,02-03-2014,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316,468.9,New York
542,CA-2016-136924,7/14/2016,7/17/2016,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864,304.6912,New York
543,US-2015-120161,12/18/2015,12/23/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246,517.4208,New York
544,CA-2014-103849,05-11-2014,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,46.4896,Seattle
545,CA-2014-103849,05-11-2014,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,1,0.2,6.2995,80.6336,Seattle
546,CA-2014-103849,05-11-2014,5/16/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,26.4448,Houston
547,CA-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932,33.024,Columbus
548,CA-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0,6.4128,13.36,Columbus
549,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642,200.2176,Columbus
550,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,2.2728,Columbus
551,CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744,6.976,Columbus
552,CA-2016-136406,4/15/2016,4/17/2016,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0,897.2544,New York
553,CA-2017-112774,09-11-2017,09-12-2017,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,27.6032,Dallas
